appendix,platform,source_name,source_version,source_release_datetime,target_name,target_version,target_scope,vuln,alias,published,fixed_version,fixed_version_count,closest_fix,fix_distance,release_date,fixed_version_match,fixed_version_found
B,maven,com.amazonaws:aws-java-sdk,1.12.321,2022-10-14T22:20:23,com.fasterxml.jackson.core:jackson-databind,2.12.6.1,compile,GHSA-rgv9-q543-rqg4,CVE-2022-42004,2022-10-02T05:15:09.237,com.fasterxml.jackson.core:jackson-databind:2.13.4,1,com.fasterxml.jackson.core:jackson-databind:2.13.4,1:1,2022-09-04 00:18:26,exact-match,
B,maven,com.amazonaws:aws-java-sdk,1.12.320,2022-10-13T23:54:11,com.fasterxml.jackson.core:jackson-databind,2.12.6.1,compile,GHSA-jjjh-jjxp-wpff,CVE-2022-42003,2022-10-02T05:15:09.070,com.fasterxml.jackson.core:jackson-databind:2.13.4.1,1,com.fasterxml.jackson.core:jackson-databind:2.13.4.1,1:1,2022-10-12 22:02:09,exact-match,
B,maven,com.amazonaws:aws-java-sdk,1.12.320,2022-10-13T23:54:11,com.fasterxml.jackson.core:jackson-databind,2.12.6.1,compile,GHSA-rgv9-q543-rqg4,CVE-2022-42004,2022-10-02T05:15:09.237,com.fasterxml.jackson.core:jackson-databind:2.13.4,1,com.fasterxml.jackson.core:jackson-databind:2.13.4,1:1,2022-09-04 00:18:26,exact-match,
B,maven,com.amazonaws:aws-java-sdk,1.12.319,2022-10-07T22:13:25,com.fasterxml.jackson.core:jackson-databind,2.12.6.1,compile,GHSA-jjjh-jjxp-wpff,CVE-2022-42003,2022-10-02T05:15:09.070,com.fasterxml.jackson.core:jackson-databind:2.13.4.1,1,com.fasterxml.jackson.core:jackson-databind:2.13.4.1,1:1,2022-10-12 22:02:09,exact-match,
B,maven,com.amazonaws:aws-java-sdk,1.12.319,2022-10-07T22:13:25,com.fasterxml.jackson.core:jackson-databind,2.12.6.1,compile,GHSA-rgv9-q543-rqg4,CVE-2022-42004,2022-10-02T05:15:09.237,com.fasterxml.jackson.core:jackson-databind:2.13.4,1,com.fasterxml.jackson.core:jackson-databind:2.13.4,1:1,2022-09-04 00:18:26,exact-match,
B,maven,com.amazonaws:aws-java-sdk,1.12.318,2022-10-06T22:22:02,com.fasterxml.jackson.core:jackson-databind,2.12.6.1,compile,GHSA-jjjh-jjxp-wpff,CVE-2022-42003,2022-10-02T05:15:09.070,com.fasterxml.jackson.core:jackson-databind:2.13.4.1,1,com.fasterxml.jackson.core:jackson-databind:2.13.4.1,1:1,2022-10-12 22:02:09,exact-match,
B,maven,com.amazonaws:aws-java-sdk,1.12.318,2022-10-06T22:22:02,com.fasterxml.jackson.core:jackson-databind,2.12.6.1,compile,GHSA-rgv9-q543-rqg4,CVE-2022-42004,2022-10-02T05:15:09.237,com.fasterxml.jackson.core:jackson-databind:2.13.4,1,com.fasterxml.jackson.core:jackson-databind:2.13.4,1:1,2022-09-04 00:18:26,exact-match,
B,maven,org.apache.camel:camel-snakeyaml,3.18.2,2022-09-05T09:33:24,org.yaml:snakeyaml,1.31,compile,GHSA-9w3m-gqgf-c4p9,CVE-2022-38752,2022-09-05T10:15:09.847,org.yaml:snakeyaml:1.32,1,org.yaml:snakeyaml:1.32,1:1,2022-09-12 18:20:02,exact-match,
B,maven,org.apache.camel:camel-snakeyaml,3.14.5,2022-08-16T20:56:38,org.yaml:snakeyaml,1.29,compile,GHSA-3mc7-4q67-w48m,CVE-2022-25857,2022-08-30T05:15:07.667,org.yaml:snakeyaml:1.31,1,org.yaml:snakeyaml:1.31,1:2,2022-08-27 20:40:34,exact-match,
B,maven,org.apache.camel:camel-snakeyaml,3.14.5,2022-08-16T20:56:38,org.yaml:snakeyaml,1.29,compile,GHSA-98wm-3w3q-mw94,CVE-2022-38751,2022-09-05T10:15:09.793,org.yaml:snakeyaml:1.31,1,org.yaml:snakeyaml:1.31,1:2,2022-08-27 20:40:34,exact-match,
B,maven,org.apache.camel:camel-snakeyaml,3.14.5,2022-08-16T20:56:38,org.yaml:snakeyaml,1.29,compile,GHSA-9w3m-gqgf-c4p9,CVE-2022-38752,2022-09-05T10:15:09.847,org.yaml:snakeyaml:1.32,1,org.yaml:snakeyaml:1.32,1:3,2022-09-12 18:20:02,exact-match,
B,maven,org.apache.camel:camel-snakeyaml,3.14.5,2022-08-16T20:56:38,org.yaml:snakeyaml,1.29,compile,GHSA-c4r9-r8fh-9vj2,CVE-2022-38749,2022-09-05T10:15:09.673,org.yaml:snakeyaml:1.31,1,org.yaml:snakeyaml:1.31,1:2,2022-08-27 20:40:34,exact-match,
B,maven,org.apache.camel:camel-snakeyaml,3.14.5,2022-08-16T20:56:38,org.yaml:snakeyaml,1.29,compile,GHSA-hhhw-99gj-p3c3,CVE-2022-38750,2022-09-05T10:15:09.733,org.yaml:snakeyaml:1.31,1,org.yaml:snakeyaml:1.31,1:2,2022-08-27 20:40:34,exact-match,
B,maven,org.apache.camel:camel-snakeyaml,3.18.1,2022-08-05T14:35:22,org.yaml:snakeyaml,1.30,compile,GHSA-3mc7-4q67-w48m,CVE-2022-25857,2022-08-30T05:15:07.667,org.yaml:snakeyaml:1.31,1,org.yaml:snakeyaml:1.31,1:1,2022-08-27 20:40:34,exact-match,
B,maven,org.apache.camel:camel-snakeyaml,3.18.1,2022-08-05T14:35:22,org.yaml:snakeyaml,1.30,compile,GHSA-98wm-3w3q-mw94,CVE-2022-38751,2022-09-05T10:15:09.793,org.yaml:snakeyaml:1.31,1,org.yaml:snakeyaml:1.31,1:1,2022-08-27 20:40:34,exact-match,
B,maven,org.apache.camel:camel-snakeyaml,3.18.1,2022-08-05T14:35:22,org.yaml:snakeyaml,1.30,compile,GHSA-9w3m-gqgf-c4p9,CVE-2022-38752,2022-09-05T10:15:09.847,org.yaml:snakeyaml:1.32,1,org.yaml:snakeyaml:1.32,1:2,2022-09-12 18:20:02,exact-match,
B,maven,org.apache.camel:camel-snakeyaml,3.18.1,2022-08-05T14:35:22,org.yaml:snakeyaml,1.30,compile,GHSA-c4r9-r8fh-9vj2,CVE-2022-38749,2022-09-05T10:15:09.673,org.yaml:snakeyaml:1.31,1,org.yaml:snakeyaml:1.31,1:1,2022-08-27 20:40:34,exact-match,
B,maven,org.apache.camel:camel-snakeyaml,3.18.1,2022-08-05T14:35:22,org.yaml:snakeyaml,1.30,compile,GHSA-hhhw-99gj-p3c3,CVE-2022-38750,2022-09-05T10:15:09.733,org.yaml:snakeyaml:1.31,1,org.yaml:snakeyaml:1.31,1:1,2022-08-27 20:40:34,exact-match,
B,maven,org.apache.camel:camel-snakeyaml,3.18.0,2022-07-02T14:43:54,org.yaml:snakeyaml,1.30,compile,GHSA-3mc7-4q67-w48m,CVE-2022-25857,2022-08-30T05:15:07.667,org.yaml:snakeyaml:1.31,1,org.yaml:snakeyaml:1.31,1:1,2022-08-27 20:40:34,exact-match,
B,maven,org.apache.camel:camel-snakeyaml,3.18.0,2022-07-02T14:43:54,org.yaml:snakeyaml,1.30,compile,GHSA-98wm-3w3q-mw94,CVE-2022-38751,2022-09-05T10:15:09.793,org.yaml:snakeyaml:1.31,1,org.yaml:snakeyaml:1.31,1:1,2022-08-27 20:40:34,exact-match,
B,maven,org.apache.camel:camel-snakeyaml,3.18.0,2022-07-02T14:43:54,org.yaml:snakeyaml,1.30,compile,GHSA-9w3m-gqgf-c4p9,CVE-2022-38752,2022-09-05T10:15:09.847,org.yaml:snakeyaml:1.32,1,org.yaml:snakeyaml:1.32,1:2,2022-09-12 18:20:02,exact-match,
B,maven,org.apache.camel:camel-snakeyaml,3.18.0,2022-07-02T14:43:54,org.yaml:snakeyaml,1.30,compile,GHSA-c4r9-r8fh-9vj2,CVE-2022-38749,2022-09-05T10:15:09.673,org.yaml:snakeyaml:1.31,1,org.yaml:snakeyaml:1.31,1:1,2022-08-27 20:40:34,exact-match,
B,maven,org.apache.camel:camel-snakeyaml,3.18.0,2022-07-02T14:43:54,org.yaml:snakeyaml,1.30,compile,GHSA-hhhw-99gj-p3c3,CVE-2022-38750,2022-09-05T10:15:09.733,org.yaml:snakeyaml:1.31,1,org.yaml:snakeyaml:1.31,1:1,2022-08-27 20:40:34,exact-match,
B,maven,org.apache.camel:camel-snakeyaml,3.14.4,2022-06-25T17:02:42,org.yaml:snakeyaml,1.29,compile,GHSA-3mc7-4q67-w48m,CVE-2022-25857,2022-08-30T05:15:07.667,org.yaml:snakeyaml:1.31,1,org.yaml:snakeyaml:1.31,1:2,2022-08-27 20:40:34,exact-match,
B,maven,org.apache.camel:camel-snakeyaml,3.14.4,2022-06-25T17:02:42,org.yaml:snakeyaml,1.29,compile,GHSA-98wm-3w3q-mw94,CVE-2022-38751,2022-09-05T10:15:09.793,org.yaml:snakeyaml:1.31,1,org.yaml:snakeyaml:1.31,1:2,2022-08-27 20:40:34,exact-match,
B,maven,org.apache.camel:camel-snakeyaml,3.14.4,2022-06-25T17:02:42,org.yaml:snakeyaml,1.29,compile,GHSA-9w3m-gqgf-c4p9,CVE-2022-38752,2022-09-05T10:15:09.847,org.yaml:snakeyaml:1.32,1,org.yaml:snakeyaml:1.32,1:3,2022-09-12 18:20:02,exact-match,
B,maven,org.apache.camel:camel-snakeyaml,3.14.4,2022-06-25T17:02:42,org.yaml:snakeyaml,1.29,compile,GHSA-c4r9-r8fh-9vj2,CVE-2022-38749,2022-09-05T10:15:09.673,org.yaml:snakeyaml:1.31,1,org.yaml:snakeyaml:1.31,1:2,2022-08-27 20:40:34,exact-match,
B,maven,org.apache.camel:camel-snakeyaml,3.14.4,2022-06-25T17:02:42,org.yaml:snakeyaml,1.29,compile,GHSA-hhhw-99gj-p3c3,CVE-2022-38750,2022-09-05T10:15:09.733,org.yaml:snakeyaml:1.31,1,org.yaml:snakeyaml:1.31,1:2,2022-08-27 20:40:34,exact-match,
B,maven,org.apache.camel:camel-snakeyaml,3.17.0,2022-05-15T14:04:01,org.yaml:snakeyaml,1.30,compile,GHSA-3mc7-4q67-w48m,CVE-2022-25857,2022-08-30T05:15:07.667,org.yaml:snakeyaml:1.31,1,org.yaml:snakeyaml:1.31,1:1,2022-08-27 20:40:34,exact-match,
B,maven,org.apache.camel:camel-snakeyaml,3.17.0,2022-05-15T14:04:01,org.yaml:snakeyaml,1.30,compile,GHSA-98wm-3w3q-mw94,CVE-2022-38751,2022-09-05T10:15:09.793,org.yaml:snakeyaml:1.31,1,org.yaml:snakeyaml:1.31,1:1,2022-08-27 20:40:34,exact-match,
B,maven,org.apache.camel:camel-snakeyaml,3.17.0,2022-05-15T14:04:01,org.yaml:snakeyaml,1.30,compile,GHSA-9w3m-gqgf-c4p9,CVE-2022-38752,2022-09-05T10:15:09.847,org.yaml:snakeyaml:1.32,1,org.yaml:snakeyaml:1.32,1:2,2022-09-12 18:20:02,exact-match,
B,maven,org.apache.camel:camel-snakeyaml,3.17.0,2022-05-15T14:04:01,org.yaml:snakeyaml,1.30,compile,GHSA-c4r9-r8fh-9vj2,CVE-2022-38749,2022-09-05T10:15:09.673,org.yaml:snakeyaml:1.31,1,org.yaml:snakeyaml:1.31,1:1,2022-08-27 20:40:34,exact-match,
B,maven,org.apache.camel:camel-snakeyaml,3.17.0,2022-05-15T14:04:01,org.yaml:snakeyaml,1.30,compile,GHSA-hhhw-99gj-p3c3,CVE-2022-38750,2022-09-05T10:15:09.733,org.yaml:snakeyaml:1.31,1,org.yaml:snakeyaml:1.31,1:1,2022-08-27 20:40:34,exact-match,
B,maven,org.apache.camel:camel-snakeyaml,3.11.7,2022-05-01T17:01:22,org.yaml:snakeyaml,1.29,compile,GHSA-3mc7-4q67-w48m,CVE-2022-25857,2022-08-30T05:15:07.667,org.yaml:snakeyaml:1.31,1,org.yaml:snakeyaml:1.31,1:2,2022-08-27 20:40:34,exact-match,
B,maven,org.apache.camel:camel-snakeyaml,3.11.7,2022-05-01T17:01:22,org.yaml:snakeyaml,1.29,compile,GHSA-98wm-3w3q-mw94,CVE-2022-38751,2022-09-05T10:15:09.793,org.yaml:snakeyaml:1.31,1,org.yaml:snakeyaml:1.31,1:2,2022-08-27 20:40:34,exact-match,
B,maven,org.apache.camel:camel-snakeyaml,3.11.7,2022-05-01T17:01:22,org.yaml:snakeyaml,1.29,compile,GHSA-9w3m-gqgf-c4p9,CVE-2022-38752,2022-09-05T10:15:09.847,org.yaml:snakeyaml:1.32,1,org.yaml:snakeyaml:1.32,1:3,2022-09-12 18:20:02,exact-match,
B,maven,org.apache.camel:camel-snakeyaml,3.11.7,2022-05-01T17:01:22,org.yaml:snakeyaml,1.29,compile,GHSA-c4r9-r8fh-9vj2,CVE-2022-38749,2022-09-05T10:15:09.673,org.yaml:snakeyaml:1.31,1,org.yaml:snakeyaml:1.31,1:2,2022-08-27 20:40:34,exact-match,
B,maven,org.apache.camel:camel-snakeyaml,3.11.7,2022-05-01T17:01:22,org.yaml:snakeyaml,1.29,compile,GHSA-hhhw-99gj-p3c3,CVE-2022-38750,2022-09-05T10:15:09.733,org.yaml:snakeyaml:1.31,1,org.yaml:snakeyaml:1.31,1:2,2022-08-27 20:40:34,exact-match,
B,maven,org.apache.camel:camel-snakeyaml,3.14.3,2022-04-30T15:20:50,org.yaml:snakeyaml,1.29,compile,GHSA-3mc7-4q67-w48m,CVE-2022-25857,2022-08-30T05:15:07.667,org.yaml:snakeyaml:1.31,1,org.yaml:snakeyaml:1.31,1:2,2022-08-27 20:40:34,exact-match,
B,maven,org.apache.camel:camel-snakeyaml,3.14.3,2022-04-30T15:20:50,org.yaml:snakeyaml,1.29,compile,GHSA-98wm-3w3q-mw94,CVE-2022-38751,2022-09-05T10:15:09.793,org.yaml:snakeyaml:1.31,1,org.yaml:snakeyaml:1.31,1:2,2022-08-27 20:40:34,exact-match,
B,maven,org.apache.camel:camel-snakeyaml,3.14.3,2022-04-30T15:20:50,org.yaml:snakeyaml,1.29,compile,GHSA-9w3m-gqgf-c4p9,CVE-2022-38752,2022-09-05T10:15:09.847,org.yaml:snakeyaml:1.32,1,org.yaml:snakeyaml:1.32,1:3,2022-09-12 18:20:02,exact-match,
B,maven,org.apache.camel:camel-snakeyaml,3.14.3,2022-04-30T15:20:50,org.yaml:snakeyaml,1.29,compile,GHSA-c4r9-r8fh-9vj2,CVE-2022-38749,2022-09-05T10:15:09.673,org.yaml:snakeyaml:1.31,1,org.yaml:snakeyaml:1.31,1:2,2022-08-27 20:40:34,exact-match,
B,maven,org.apache.camel:camel-snakeyaml,3.14.3,2022-04-30T15:20:50,org.yaml:snakeyaml,1.29,compile,GHSA-hhhw-99gj-p3c3,CVE-2022-38750,2022-09-05T10:15:09.733,org.yaml:snakeyaml:1.31,1,org.yaml:snakeyaml:1.31,1:2,2022-08-27 20:40:34,exact-match,
B,maven,org.apache.camel:camel-snakeyaml,3.16.0,2022-03-22T14:59:08,org.yaml:snakeyaml,1.30,compile,GHSA-3mc7-4q67-w48m,CVE-2022-25857,2022-08-30T05:15:07.667,org.yaml:snakeyaml:1.31,1,org.yaml:snakeyaml:1.31,1:1,2022-08-27 20:40:34,exact-match,
B,maven,org.apache.camel:camel-snakeyaml,3.16.0,2022-03-22T14:59:08,org.yaml:snakeyaml,1.30,compile,GHSA-98wm-3w3q-mw94,CVE-2022-38751,2022-09-05T10:15:09.793,org.yaml:snakeyaml:1.31,1,org.yaml:snakeyaml:1.31,1:1,2022-08-27 20:40:34,exact-match,
B,maven,org.apache.camel:camel-snakeyaml,3.16.0,2022-03-22T14:59:08,org.yaml:snakeyaml,1.30,compile,GHSA-9w3m-gqgf-c4p9,CVE-2022-38752,2022-09-05T10:15:09.847,org.yaml:snakeyaml:1.32,1,org.yaml:snakeyaml:1.32,1:2,2022-09-12 18:20:02,exact-match,
B,maven,org.apache.camel:camel-snakeyaml,3.16.0,2022-03-22T14:59:08,org.yaml:snakeyaml,1.30,compile,GHSA-c4r9-r8fh-9vj2,CVE-2022-38749,2022-09-05T10:15:09.673,org.yaml:snakeyaml:1.31,1,org.yaml:snakeyaml:1.31,1:1,2022-08-27 20:40:34,exact-match,
B,maven,org.apache.camel:camel-snakeyaml,3.16.0,2022-03-22T14:59:08,org.yaml:snakeyaml,1.30,compile,GHSA-hhhw-99gj-p3c3,CVE-2022-38750,2022-09-05T10:15:09.733,org.yaml:snakeyaml:1.31,1,org.yaml:snakeyaml:1.31,1:1,2022-08-27 20:40:34,exact-match,
B,maven,com.google.code.findbugs:jsr305,1.3.8,2009-04-01T00:32:03,dom4j:dom4j,1.6.1,compile,GHSA-6pcc-3rfx-4gpm,CVE-2018-1000632,2018-08-20T19:31:31.230,org.dom4j:dom4j:2.0.3,2,,,2020-04-11 19:52:18,exact-match,
