,platform,name,zscore_combined,openssf_badge_tiered_percentage,lio_timestamp,lio_url,lio_rc,lio_rank,lio_dependents_count,lio_dependent_repos_count,lio_repo_url,lio_repo_url_rc,cii_timestamp,cii_url,cii_rc,cii_created_at,cii_updated_at,cii_tiered_percentage,scorecard_v480_timestamp,scorecard_v480_score,criticality_timestamp,criticality_score,criticality_dependents_count,appendix,version
68,npm,process-nextick-args,1.1825484,,2022-10-24 13:01:23.091437,https://libraries.io/api/npm/process-nextick-args,200.0,24.0,370.0,663912.0,https://github.com/calvinmetcalf/process-nextick-args,200.0,2022-10-24 13:01:23.732754,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/calvinmetcalf/process-nextick-args,200.0,,,,2022-10-24 13:01:38.495388,4.6,2022-10-24 13:01:52.905277,0.25438,53.0,A,
69,npm,cross-spawn,1.1659228,,2022-10-24 13:01:53.251157,https://libraries.io/api/npm/cross-spawn,200.0,27.0,9669.0,688438.0,https://github.com/moxystudio/node-cross-spawn,200.0,2022-10-24 13:01:54.023673,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/moxystudio/node-cross-spawn,200.0,,,,2022-10-24 13:02:09.203927,4.8,2022-10-24 13:02:17.348116,0.38035,247.0,A,
70,npm,http-errors,1.1541507,,2022-10-24 13:02:17.710395,https://libraries.io/api/npm/http-errors,200.0,12.0,1.0,0.0,https://github.com/jshttp/http-errors,200.0,2022-10-24 13:02:18.387331,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/jshttp/http-errors,200.0,,,,2022-10-24 13:02:28.666171,3.9,2022-10-24 13:02:36.165672,0.43557,356.0,A,
71,npm,express-session,1.120173,,2022-10-24 13:02:36.395911,https://libraries.io/api/npm/express-session,200.0,27.0,4991.0,124183.0,https://github.com/expressjs/session,200.0,2022-10-24 13:02:37.029679,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/expressjs/session,200.0,,,,2022-10-24 13:02:50.760187,4.1,2022-10-24 13:02:58.873412,0.52635,1246.0,A,
72,npm,yargs,1.0928339,,2022-10-24 13:02:59.145135,https://libraries.io/api/npm/yargs,200.0,31.0,33466.0,591451.0,https://github.com/yargs/yargs,200.0,2022-10-24 13:02:59.795505,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/yargs/yargs,200.0,,,,2022-10-24 13:03:15.283670,5.9,2022-10-24 13:03:19.690818,0.66222,12075.0,A,
73,npm,color-convert,1.0892482,,2022-10-24 13:03:19.997231,https://libraries.io/api/npm/color-convert,200.0,26.0,715.0,693399.0,https://github.com/Qix-/color-convert,200.0,2022-10-24 13:03:20.614008,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/Qix-/color-convert,200.0,,,,2022-10-24 13:03:33.247818,3.9,2022-10-24 13:03:38.749861,0.36564,33.0,A,
74,npm,yargs-parser,1.0889038,,2022-10-24 13:03:38.971869,https://libraries.io/api/npm/yargs-parser,200.0,27.0,2017.0,507013.0,https://github.com/yargs/yargs-parser,200.0,2022-10-24 13:03:39.715744,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/yargs/yargs-parser,200.0,,,,2022-10-24 13:03:56.241190,6.4,2022-10-24 13:04:00.158316,0.55427,7123.0,A,
75,npm,mime-types,1.0815592,,2022-10-24 13:04:00.352886,https://libraries.io/api/npm/mime-types,200.0,12.0,0.0,0.0,https://github.com/jshttp/mime-types,200.0,2022-10-24 13:04:00.959394,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/jshttp/mime-types,200.0,,,,2022-10-24 13:04:07.485373,3.7,2022-10-24 13:04:11.793515,0.38652,826.0,A,
76,npm,@radic/yargs,1.064355,,2022-10-24 13:04:11.977809,https://libraries.io/api/npm/%40radic%2Fyargs,200.0,12.0,0.0,0.0,https://github.com/yargs/yargs,200.0,2022-10-24 13:02:59.795505,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/yargs/yargs,200.0,,,,2022-10-24 13:03:15.283670,5.9,2022-10-24 13:03:19.690818,0.66222,12075.0,A,
77,npm,mime,1.0639782,,2022-10-24 13:04:12.183925,https://libraries.io/api/npm/mime,200.0,28.0,6659.0,631679.0,https://github.com/broofa/mime,200.0,2022-10-24 13:04:12.831090,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/broofa/mime,200.0,,,,2022-10-24 13:04:29.070858,4.8,2022-10-24 13:04:33.166251,0.50697,324.0,A,
78,npm,path-exists,1.0611395,,2022-10-24 13:04:33.344092,https://libraries.io/api/npm/path-exists,200.0,25.0,1722.0,593033.0,https://github.com/sindresorhus/path-exists,200.0,2022-10-24 13:04:34.063771,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/sindresorhus/path-exists,200.0,,,,2022-10-24 13:04:40.020759,4.4,2022-10-24 13:04:45.410432,0.25159,51.0,A,
79,npm,p-try,1.0596275,,2022-10-24 13:04:45.598747,https://libraries.io/api/npm/p-try,200.0,23.0,272.0,438391.0,https://github.com/sindresorhus/p-try,200.0,2022-10-24 13:04:46.209483,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/sindresorhus/p-try,200.0,,,,2022-10-24 13:04:50.726062,4.4,2022-10-24 13:04:53.807930,0.20261,12.0,A,
80,npm,fill-range,1.0593023,,2022-10-24 13:04:54.001456,https://libraries.io/api/npm/fill-range,200.0,25.0,345.0,652408.0,https://github.com/jonschlinkert/fill-range,200.0,2022-10-24 13:04:54.640725,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/jonschlinkert/fill-range,200.0,,,,2022-10-24 13:05:00.748405,4.6,2022-10-24 13:05:06.282943,0.23301,9.0,A,
81,npm,js-tokens,1.0555019,,2022-10-24 13:05:06.484336,https://libraries.io/api/npm/js-tokens,200.0,26.0,702.0,586360.0,https://github.com/lydell/js-tokens,200.0,2022-10-24 13:05:07.174946,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/lydell/js-tokens,200.0,,,,2022-10-24 13:05:15.396609,4.8,2022-10-24 13:05:18.421883,0.24545,30.0,A,
82,npm,ws,1.0341679,,2022-10-24 13:05:18.690042,https://libraries.io/api/npm/ws,200.0,30.0,13353.0,393329.0,https://github.com/websockets/ws,200.0,2022-10-24 13:05:19.425349,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/websockets/ws,200.0,,,,2022-10-24 13:05:35.183455,6.1,2022-10-24 13:05:39.407812,0.69406,13231.0,A,
83,npm,graceful-fs,1.0301895,,2022-10-24 13:05:39.606852,https://libraries.io/api/npm/graceful-fs,200.0,27.0,3112.0,730159.0,https://github.com/isaacs/node-graceful-fs,200.0,2022-10-24 13:05:40.051440,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/isaacs/node-graceful-fs,200.0,,,,2022-10-24 13:05:55.377147,3.7,2022-10-24 13:05:59.340629,0.48903,1217.0,A,
84,npm,iconv-lite,0.981948,,2022-10-24 13:05:59.696804,https://libraries.io/api/npm/iconv-lite,200.0,27.0,3398.0,711263.0,https://github.com/ashtuchkin/iconv-lite,200.0,2022-10-24 13:06:00.207004,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/ashtuchkin/iconv-lite,200.0,,,,2022-10-24 13:06:16.923479,5.6,2022-10-24 13:06:25.559296,0.45305,310.0,A,
85,npm,classnames,0.97197455,,2022-10-24 13:06:25.753421,https://libraries.io/api/npm/classnames,404.0,,,,,,,,,,,,,,,,,A,
86,npm,is-number,0.9578032,,2022-10-24 13:06:25.957609,https://libraries.io/api/npm/is-number,200.0,11.0,0.0,0.0,https://github.com/jonschlinkert/is-number,200.0,2022-10-24 13:06:26.582398,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/jonschlinkert/is-number,200.0,,,,2022-10-24 13:06:33.505794,4.6,2022-10-24 13:06:43.401731,0.20969,14.0,A,
87,npm,is-glob,0.95578927,,2022-10-24 13:06:43.582954,https://libraries.io/api/npm/is-glob,200.0,25.0,688.0,619727.0,https://github.com/micromatch/is-glob,200.0,2022-10-24 13:06:44.227796,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/micromatch/is-glob,200.0,,,,2022-10-24 13:06:50.668238,4.3,2022-10-24 13:06:55.976232,0.28496,50.0,A,
88,npm,morgan,0.9513427,,2022-10-24 13:06:56.165411,https://libraries.io/api/npm/morgan,200.0,27.0,8430.0,247396.0,https://github.com/expressjs/morgan,200.0,2022-10-24 13:06:56.801560,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/expressjs/morgan,200.0,,,,2022-10-24 13:07:08.645020,5.0,2022-10-24 13:07:14.124589,0.47225,2972.0,A,
89,npm,mime-db,0.94658035,,2022-10-24 13:07:14.329022,https://libraries.io/api/npm/mime-db,200.0,27.0,722.0,701302.0,https://github.com/jshttp/mime-db,200.0,2022-10-24 13:07:14.992952,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/jshttp/mime-db,200.0,,,,2022-10-24 13:07:31.399552,4.1,2022-10-24 13:07:39.960125,0.44981,99.0,A,
90,npm,has-values,0.943162,,2022-10-24 13:07:40.149415,https://libraries.io/api/npm/has-values,200.0,21.0,267.0,467263.0,https://github.com/jonschlinkert/has-values,200.0,2022-10-24 13:07:40.799647,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/jonschlinkert/has-values,200.0,,,,2022-10-24 13:07:46.320826,4.7,2022-10-24 13:09:57.866357,0.09639,2.0,A,
91,npm,is-descriptor,0.9318498,,2022-10-24 13:09:58.178871,https://libraries.io/api/npm/is-descriptor,200.0,22.0,258.0,464535.0,https://github.com/jonschlinkert/is-descriptor,200.0,2022-10-24 13:09:59.112906,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/jonschlinkert/is-descriptor,200.0,,,,2022-10-24 13:10:04.522349,4.6,2022-10-24 13:10:12.074914,0.15046,3.0,A,
92,npm,winston,0.930846,,2022-10-24 13:10:12.309348,https://libraries.io/api/npm/winston,200.0,28.0,13738.0,59491.0,https://github.com/winstonjs/winston,200.0,2022-10-24 13:10:12.936511,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/winstonjs/winston,200.0,,,,2022-10-24 13:10:29.532259,6.1,2022-10-24 13:10:33.560631,0.68022,2108.0,A,
93,npm,is-data-descriptor,0.9277994,,2022-10-24 13:10:33.747192,https://libraries.io/api/npm/is-data-descriptor,200.0,21.0,260.0,464664.0,https://github.com/jonschlinkert/is-data-descriptor,200.0,2022-10-24 13:10:34.445354,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/jonschlinkert/is-data-descriptor,200.0,,,,2022-10-24 13:10:39.304795,4.6,2022-10-24 13:12:50.451105,0.13119,2.0,A,
94,npm,is-accessor-descriptor,0.9221296,,2022-10-24 13:12:50.694283,https://libraries.io/api/npm/is-accessor-descriptor,200.0,21.0,262.0,465217.0,https://github.com/jonschlinkert/is-accessor-descriptor,200.0,2022-10-24 13:12:51.301596,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/jonschlinkert/is-accessor-descriptor,200.0,,,,2022-10-24 13:12:55.692213,4.6,2022-10-24 13:12:59.695017,0.13119,2.0,A,
95,npm,has-value,0.9166128,,2022-10-24 13:12:59.895571,https://libraries.io/api/npm/has-value,404.0,,,,,,,,,,,,,,,,,A,
96,npm,bluebird,0.8901351,,2022-10-24 13:13:00.169985,https://libraries.io/api/npm/bluebird,200.0,29.0,29961.0,649663.0,https://github.com/petkaantonov/bluebird,200.0,2022-10-24 13:13:00.771591,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/petkaantonov/bluebird,200.0,,,,2022-10-24 13:13:16.528397,4.5,2022-10-24 13:13:32.788129,0.61211,1374.0,A,
97,npm,cliui,0.8876814,,2022-10-24 13:13:32.972045,https://libraries.io/api/npm/cliui,200.0,11.0,0.0,0.0,https://github.com/yargs/cliui,200.0,2022-10-24 13:13:33.619438,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/yargs/cliui,200.0,,,,2022-10-24 13:13:45.060885,6.0,2022-10-24 13:13:55.227844,0.41015,38.0,A,
98,npm,minimatch,0.8834975,,2022-10-24 13:13:55.419322,https://libraries.io/api/npm/minimatch,200.0,29.0,6465.0,726927.0,https://github.com/isaacs/minimatch,200.0,2022-10-24 13:13:56.041931,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/isaacs/minimatch,200.0,,,,2022-10-24 13:14:09.868574,3.8,2022-10-24 13:14:18.303074,0.4945,492.0,A,
99,npm,p-limit,0.8768112,,2022-10-24 13:14:18.632946,https://libraries.io/api/npm/p-limit,200.0,26.0,692.0,503885.0,https://github.com/sindresorhus/p-limit,200.0,2022-10-24 13:14:19.126727,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/sindresorhus/p-limit,200.0,,,,2022-10-24 13:14:28.226556,4.5,2022-10-24 13:14:37.276803,0.3459,224.0,A,
100,npm,object-assign,0.8767584,,2022-10-24 13:14:37.472508,https://libraries.io/api/npm/object-assign,404.0,,,,,,,,,,,,,,,,,A,
101,npm,get-stream,0.8704357,,2022-10-24 13:14:37.670196,https://libraries.io/api/npm/get-stream,404.0,,,,,,,,,,,,,,,,,A,
102,npm,zone.js,0.86957157,,2022-10-24 13:14:37.905884,https://libraries.io/api/npm/zone.js,200.0,29.0,22572.0,161711.0,https://github.com/angular/angular,200.0,2022-10-24 13:14:38.605165,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/angular/angular,200.0,,,,2022-10-24 13:14:58.394204,7.0,2022-10-24 13:15:14.838477,0.88747,71854.0,A,
103,npm,pkg-dir,0.8556988,,2022-10-24 13:15:15.054848,https://libraries.io/api/npm/pkg-dir,404.0,,,,,,,,,,,,,,,,,A,
104,npm,font-awesome,0.8380992,,2022-10-24 13:15:15.244488,https://libraries.io/api/npm/font-awesome,200.0,28.0,6256.0,59664.0,https://github.com/FortAwesome/Font-Awesome,200.0,2022-10-24 13:15:15.890901,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/FortAwesome/Font-Awesome,200.0,,,,2022-10-24 13:15:30.130584,5.0,2022-10-24 13:15:34.497079,0.47009,14801.0,A,
105,npm,pump,0.81549394,,2022-10-24 13:15:34.692542,https://libraries.io/api/npm/pump,200.0,26.0,2463.0,371444.0,https://github.com/mafintosh/pump,200.0,2022-10-24 13:15:35.218838,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/mafintosh/pump,200.0,,,,2022-10-24 13:15:42.050428,4.6,2022-10-24 13:15:48.404628,0.25404,15.0,A,
106,npm,fast-deep-equal,0.81389225,,2022-10-24 13:15:48.627780,https://libraries.io/api/npm/fast-deep-equal,200.0,26.0,1432.0,587978.0,https://github.com/epoberezkin/fast-deep-equal,200.0,2022-10-24 13:15:49.238164,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/epoberezkin/fast-deep-equal,200.0,,,,2022-10-24 13:15:59.145571,4.9,2022-10-24 13:16:04.629821,0.33137,148.0,A,
107,npm,js-yaml,0.8045169,,2022-10-24 13:16:04.833104,https://libraries.io/api/npm/js-yaml,200.0,29.0,15590.0,582263.0,https://github.com/nodeca/js-yaml,200.0,2022-10-24 13:16:05.320581,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/nodeca/js-yaml,200.0,,,,2022-10-24 13:16:22.490359,4.6,2022-10-24 13:16:28.169723,0.58654,21828.0,A,
108,npm,isobject,0.7808784,,2022-10-24 13:16:28.448400,https://libraries.io/api/npm/isobject,404.0,,,,,,,,,,,,,,,,,A,
109,npm,is-arrayish,0.78021526,,2022-10-24 13:16:28.639159,https://libraries.io/api/npm/is-arrayish,200.0,21.0,272.0,593191.0,https://github.com/qix-/node-is-arrayish,200.0,2022-10-24 13:16:29.388844,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/qix-/node-is-arrayish,200.0,,,,2022-10-24 13:16:34.528306,4.6,2022-10-24 13:16:47.612666,0.13921,0.0,A,
110,npm,path-type,0.7689004,,2022-10-24 13:16:47.797390,https://libraries.io/api/npm/path-type,200.0,23.0,300.0,545821.0,https://github.com/sindresorhus/path-type,200.0,2022-10-24 13:16:48.511574,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/sindresorhus/path-type,200.0,,,,2022-10-24 13:16:53.921420,4.4,2022-10-24 13:16:59.255422,0.20853,16.0,A,
111,npm,form-data,0.7316662,,2022-10-24 13:16:59.539451,https://libraries.io/api/npm/form-data,404.0,,,,,,,,,,,,,,,,,A,
112,npm,safer-buffer,0.72530305,,2022-10-24 13:16:59.727053,https://libraries.io/api/npm/safer-buffer,200.0,21.0,301.0,468832.0,https://github.com/ChALkeR/safer-buffer,200.0,2022-10-24 13:17:00.420853,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/ChALkeR/safer-buffer,200.0,,,,2022-10-24 13:17:06.504547,4.7,2022-10-24 13:17:10.555639,0.21709,21.0,A,
113,npm,uglify-js2,0.7252966,,2022-10-24 13:17:10.763632,https://libraries.io/api/npm/uglify-js2,404.0,,,,,,,,,,,,,,,,,A,
114,npm,extend-shallow,0.7139513,,2022-10-24 13:17:10.942460,https://libraries.io/api/npm/extend-shallow,200.0,22.0,827.0,498092.0,https://github.com/jonschlinkert/extend-shallow,200.0,2022-10-24 13:17:11.568193,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/jonschlinkert/extend-shallow,200.0,,,,2022-10-24 13:17:17.121297,4.6,2022-10-24 13:17:25.896363,0.14571,4.0,A,
115,npm,chai,0.7061169,,2022-10-24 13:17:26.118605,https://libraries.io/api/npm/chai,200.0,31.0,159323.0,320859.0,https://github.com/chaijs/chai,200.0,2022-10-24 13:17:26.740598,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/chaijs/chai,200.0,,,,2022-10-24 13:17:42.474738,5.9,2022-10-24 13:17:46.549981,0.52791,4958.0,A,
116,npm,parse-json,0.7006229,,2022-10-24 13:17:46.742211,https://libraries.io/api/npm/parse-json,200.0,10.0,0.0,0.0,https://github.com/sindresorhus/parse-json,200.0,2022-10-24 13:17:47.464131,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/sindresorhus/parse-json,200.0,,,,2022-10-24 13:17:56.064324,4.4,2022-10-24 13:18:01.366529,0.32168,43.0,A,
117,npm,json5,0.6897407,,2022-10-24 13:18:01.569197,https://libraries.io/api/npm/json5,200.0,28.0,2341.0,530452.0,https://github.com/json5/json5,200.0,2022-10-24 13:18:02.013455,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/json5/json5,200.0,,,,2022-10-24 13:18:15.113572,5.8,2022-10-24 13:18:19.596217,0.48137,327.0,A,
118,npm,json-schema-traverse,0.6859256,,2022-10-24 13:18:19.852359,https://libraries.io/api/npm/json-schema-traverse,200.0,23.0,280.0,560853.0,https://github.com/epoberezkin/json-schema-traverse,200.0,2022-10-24 13:18:20.478373,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/epoberezkin/json-schema-traverse,200.0,,,,2022-10-24 13:18:27.273893,3.8,2022-10-24 13:18:30.540621,0.20274,18.0,A,
119,npm,babel-polyfill,0.68021053,27.0,2022-10-24 13:18:30.725267,https://libraries.io/api/npm/babel-polyfill,200.0,29.0,30778.0,185931.0,https://github.com/babel/babel,200.0,2022-10-24 11:55:23.252040,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/babel/babel,200.0,2017-01-26 23:47:40.775000+00:00,2017-07-01 02:31:39.019000+00:00,27.0,2022-10-24 12:38:10.927457,7.6,2022-10-24 12:38:16.545952,0.85496,95923.0,A,
120,npm,esprima,0.67059886,,2022-10-24 13:18:30.952930,https://libraries.io/api/npm/esprima,200.0,27.0,3058.0,629255.0,https://github.com/jquery/esprima,200.0,2022-10-24 13:18:31.580878,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/jquery/esprima,200.0,,,,2022-10-24 13:18:47.072425,4.1,2022-10-24 13:18:52.494502,0.43602,145.0,A,
121,npm,execa,0.66872215,,2022-10-24 13:18:52.704543,https://libraries.io/api/npm/execa,200.0,28.0,11175.0,541947.0,https://github.com/sindresorhus/execa,200.0,2022-10-24 13:18:53.330243,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/sindresorhus/execa,200.0,,,,2022-10-24 13:19:10.796141,4.3,2022-10-24 13:19:14.836572,0.50789,1502.0,A,
122,npm,js-cookie,0.6614507,,2022-10-24 13:19:15.038374,https://libraries.io/api/npm/js-cookie,404.0,,,,,,,,,,,,,,,,,A,
123,npm,wrap-ansi,0.6543366,,2022-10-24 13:19:15.237362,https://libraries.io/api/npm/wrap-ansi,200.0,25.0,545.0,515789.0,https://github.com/chalk/wrap-ansi,200.0,2022-10-24 13:19:15.725534,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/chalk/wrap-ansi,200.0,,,,2022-10-24 13:19:23.817675,4.4,2022-10-24 13:19:31.797426,0.25269,21.0,A,
124,npm,braces,0.63911486,,2022-10-24 13:19:31.989048,https://libraries.io/api/npm/braces,200.0,25.0,609.0,718342.0,https://github.com/micromatch/braces,200.0,2022-10-24 13:19:32.670453,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/micromatch/braces,200.0,,,,2022-10-24 13:19:41.571932,5.3,2022-10-24 13:19:47.499238,0.30195,451.0,A,
125,npm,ejs,0.6386709,,2022-10-24 13:19:47.852986,https://libraries.io/api/npm/ejs,200.0,29.0,11321.0,248500.0,https://github.com/mde/ejs,200.0,2022-10-24 13:19:48.451429,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/mde/ejs,200.0,,,,2022-10-24 13:20:05.012423,5.2,2022-10-24 13:20:13.570531,0.60525,7348.0,A,
126,npm,mimic-fn,0.63848096,,2022-10-24 13:20:13.766141,https://libraries.io/api/npm/mimic-fn,200.0,23.0,274.0,513398.0,https://github.com/sindresorhus/mimic-fn,200.0,2022-10-24 13:20:14.488602,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/sindresorhus/mimic-fn,200.0,,,,2022-10-24 13:20:24.297233,4.5,2022-10-24 13:20:28.240021,0.28767,4.0,A,
